"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Bacteroides_caccae",0.0186165525863715,1.15833660377358,"0.28678",1.6336548,"0.70351","YuJ_2015",0.0186165525863715,0.164502628308665,"Nodiff"
"Ruminococcus_flavefaciens",0.0201302114769624,0.00194358490566038,"0",0.000151866666666667,"0","YuJ_2015",0.0201302114769624,0.174701478175067,"Nodiff"
"Slackia_unclassified",0.0215146168496,1e-05,"0",0.00233106666666667,"0","YuJ_2015",0.0215146168496,0.183440417349221,"Nodiff"
"Streptococcus_australis",0.0220688830801334,0.0250228301886792,"0.01108",0.0137468,"0.00889","YuJ_2015",0.0220688830801334,0.184922020292152,"Nodiff"
"Catenibacterium_mitsuokai",0.0228352551541008,0.136968867924528,"0",0.130741333333333,"0","YuJ_2015",0.0228352551541008,0.187357301693389,"Nodiff"
"Anaerofustis_stercorihominis",0.0231305310732579,0,"0",0.0012808,"0","YuJ_2015",0.0231305310732579,0.187357301693389,"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA",0.0235162304660454,0.17074,"0",0.658803333333333,"0.09994","YuJ_2015",0.0235162304660454,0.187358819778657,"Nodiff"
"Streptococcus_pasteurianus",0.0261592674341792,0.00184603773584906,"0",0.0313892,"0","YuJ_2015",0.0261592674341792,0.205054902790501,"Nodiff"
"Fusobacterium_varium",0.027744978577214,0.00229358490566038,"0",0.174952666666667,"0","YuJ_2015",0.027744978577214,0.214032691881365,"Nodiff"
"Coprococcus_eutactus",0.0308108857630226,0.0178301886792453,"0",0.0525358666666667,"0","YuJ_2015",0.0308108857630226,0.228969130881465,"Nodiff"
"Alistipes_indistinctus",0.030827181031481,0.037397358490566,"0.00722",0.1702552,"0.0317","YuJ_2015",0.030827181031481,0.228969130881465,"Nodiff"
"Rothia_dentocariosa",0.032411537195905,0.000209056603773585,"0",0.0024576,"0","YuJ_2015",0.032411537195905,0.228969130881465,"Nodiff"
"Desulfovibrio_desulfuricans",0.0325374626131023,0.00440169811320755,"0.00118",0.0376277333333333,"0.00354","YuJ_2015",0.0325374626131023,0.228969130881465,"Nodiff"
"Burkholderiales_bacterium_1_1_47",0.0325640645863506,0.108740377358491,"0",0.0439956,"0","YuJ_2015",0.0325640645863506,0.228969130881465,"Nodiff"
"Bacteroides_massiliensis",0.0326752790334897,0.96756641509434,"0.16681",0.710880533333333,"0.00077","YuJ_2015",0.0326752790334897,0.228969130881465,"Nodiff"
"Dorea_formicigenerans",0.0329790929253139,0.475258490566038,"0.21238",0.622528266666667,"0.42423","YuJ_2015",0.0329790929253139,0.228969130881465,"Nodiff"
"Acidaminococcus_unclassified",0.0343051789890063,0.0465120754716981,"0",0.626481466666667,"0","YuJ_2015",0.0343051789890063,0.234821366037423,"Nodiff"
"Actinomyces_cardiffensis",0.0363037355200022,0,"0",0.004454,"0","YuJ_2015",0.0363037355200022,0.241693362503028,"Nodiff"
"Morganella_morganii",0.0363037355200022,0,"0",0.0147305333333333,"0","YuJ_2015",0.0363037355200022,0.241693362503028,"Nodiff"
"Eubacterium_hallii",0.0382523496765497,0.332314528301887,"0.18711",0.238295733333333,"0.10023","YuJ_2015",0.0382523496765497,0.2499497290544,"Nodiff"
"Erysipelotrichaceae_bacterium_5_2_54FAA",0.0385724890516049,0.000142264150943396,"0",0.00100186666666667,"0","YuJ_2015",0.0385724890516049,0.2499497290544,"Nodiff"
"Fusobacterium_mortiferum",0.0392037108450546,0.0411411320754717,"0",0.272504266666667,"0","YuJ_2015",0.0392037108450546,0.250697414088112,"Nodiff"
"Clostridium_sp_L2_50",0.0419441371905117,0.470704528301887,"0",0.148868133333333,"0","YuJ_2015",0.0419441371905117,0.264738320449204,"Nodiff"
