"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Haemophilus_parainfluenzae",0.00490034576410378,0.0291283606557377,"0",0.155283043478261,"0.00062","FengQ_2015",0.00490034576410378,0.0602742528984765,"Nodiff"
"Flavonifractor_plautii",0.00522273055023922,0.0103209836065574,"0",0.0140708695652174,"0.00308","FengQ_2015",0.00522273055023922,0.0626727666028706,"Nodiff"
"Klebsiella_unclassified",0.00565467444315976,0.00903180327868853,"0",0.112073043478261,"0","FengQ_2015",0.00565467444315976,0.0662404720484429,"Nodiff"
"Clostridium_symbiosum",0.00621357678994036,0.0896931147540984,"0",0.0779215217391304,"0.000735","FengQ_2015",0.00621357678994036,0.0705822023810447,"Nodiff"
"Klebsiella_oxytoca",0.00631222948123164,0.0287768852459016,"0",0.358461956521739,"0","FengQ_2015",0.00631222948123164,0.0705822023810447,"Nodiff"
"Butyricicoccus_pullicaecorum",0.00693463352585592,5.86885245901639e-05,"0",0.230460652173913,"0","FengQ_2015",0.00693463352585592,0.0748828198685257,"Nodiff"
"Escherichia_coli",0.00700123925600037,2.33101524590164,"0.06977",6.63396956521739,"0.29313","FengQ_2015",0.00700123925600037,0.0748828198685257,"Nodiff"
"Odoribacter_splanchnicus",0.00725225861672985,0.0595255737704918,"0",0.138237608695652,"0","FengQ_2015",0.00725225861672985,0.0759172604134274,"Nodiff"
"Anaerotruncus_unclassified",0.00810064703941551,0.0284070491803279,"0.00717",0.0384530434782609,"0.019245","FengQ_2015",0.00810064703941551,0.083031632154009,"Nodiff"
"Bacteroides_caccae",0.00837573860624618,0.201136885245902,"0.00554",0.513429565217391,"0.047285","FengQ_2015",0.00837573860624618,0.0840992529443494,"Nodiff"
"Anaerococcus_obesiensis",0.00891224422716855,0,"0",0.00126,"0","FengQ_2015",0.00891224422716855,0.0859769443091554,"Nodiff"
