"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Study","RepeatTimes","Fold","FeatureCount"
0.846153846153846,0.697674418604651,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,0.479500122186953,1,0.714285714285714,0.75,1,0.75,1,0.857142857142857,0.461538461538462,0.461538461538462,0.615384615384615,0.857142857142857,"ThomasAM_2018b",2,2,20
0.846153846153846,0.69047619047619,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,1,0.833333333333333,0.857142857142857,0.833333333333333,0.857142857142857,0.833333333333333,0.833333333333333,0.833333333333333,0.461538461538462,0.384615384615385,0.461538461538462,0.845238095238095,"ThomasAM_2018b",2,1,20
0.583333333333333,0.117647058823529,0.276669685682106,0.84834777019157,0.583333333333333,0.620231177474866,1,0.4,0.714285714285714,0.5,0.625,0.5,0.4,0.444444444444444,0.416666666666667,0.166666666666667,0.333333333333333,0.557142857142857,"ThomasAM_2018b",1,5,20
0.692307692307692,0.409090909090909,0.385738338249295,0.909079605427903,0.538461538461538,0.203292706924326,0.133614402537715,1,0.428571428571429,0.6,1,0.6,1,0.75,0.461538461538462,0.461538461538462,0.769230769230769,0.714285714285714,"ThomasAM_2018b",1,4,20
0.923076923076923,0.843373493975904,0.639702564732123,0.998054371502653,0.538461538461538,0.00388447048462415,1,0.833333333333333,1,1,0.875,1,0.833333333333333,0.909090909090909,0.461538461538462,0.384615384615385,0.384615384615385,0.916666666666667,"ThomasAM_2018b",1,3,20
0.769230769230769,0.541176470588235,0.461868460765959,0.949618926508848,0.538461538461538,0.0798316974963681,1,0.833333333333333,0.714285714285714,0.714285714285714,0.833333333333333,0.714285714285714,0.833333333333333,0.769230769230769,0.461538461538462,0.384615384615385,0.538461538461538,0.773809523809524,"ThomasAM_2018b",1,2,20
0.923076923076923,0.847058823529412,0.639702564732123,0.998054371502653,0.538461538461538,0.00388447048462415,1,1,0.857142857142857,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.461538461538462,0.461538461538462,0.538461538461538,0.928571428571429,"ThomasAM_2018b",1,1,20
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018a",10,5,20
0.8,0.6,0.443904537692359,0.974789273673167,0.5,0.0546875,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.4,0.5,0.8,"ThomasAM_2018a",10,4,20
0.777777777777778,0.55,0.399906426283688,0.971855026522102,0.555555555555556,0.157491993150626,1,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.444444444444444,0.333333333333333,0.444444444444444,0.775,"ThomasAM_2018a",10,3,20
0.8,0.6,0.443904537692359,0.974789273673167,0.5,0.0546875,0.479500122186953,0.6,1,1,0.714285714285714,1,0.6,0.75,0.5,0.3,0.3,0.8,"ThomasAM_2018a",10,2,20
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018a",10,1,20
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",9,5,20
0.9,0.782608695652174,0.554983882971805,0.997471421455538,0.6,0.0463574016,1,0.75,1,1,0.857142857142857,1,0.75,0.857142857142857,0.4,0.3,0.3,0.875,"ThomasAM_2018a",9,4,20
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018a",9,3,20
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018a",9,2,20
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018a",9,1,20
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",8,5,20
1,1,0.715085847081846,1,0.545454545454545,0.00127158154877809,NA,1,1,1,1,1,1,1,0.454545454545455,0.454545454545455,0.454545454545455,1,"ThomasAM_2018a",8,4,20
0.8,0.6,0.443904537692359,0.974789273673167,0.5,0.0546875,0.479500122186953,0.6,1,1,0.714285714285714,1,0.6,0.75,0.5,0.3,0.3,0.8,"ThomasAM_2018a",8,3,20
0.636363636363636,0.214285714285714,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.133614402537715,0.2,1,1,0.6,1,0.2,0.333333333333333,0.454545454545455,0.0909090909090909,0.0909090909090909,0.6,"ThomasAM_2018a",8,2,20
0.7,0.347826086956522,0.347547149940003,0.933260488822266,0.6,0.3822806016,1,0.5,0.833333333333333,0.666666666666667,0.714285714285714,0.666666666666667,0.5,0.571428571428572,0.4,0.2,0.3,0.666666666666667,"ThomasAM_2018a",8,1,20
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",7,5,20
0.777777777777778,0.571428571428571,0.399906426283688,0.971855026522102,0.555555555555556,0.157491993150626,0.479500122186953,1,0.6,0.666666666666667,1,0.666666666666667,1,0.8,0.444444444444444,0.444444444444444,0.666666666666667,0.8,"ThomasAM_2018a",7,4,20
0.545454545454545,0.0677966101694915,0.233793597659345,0.832511905936293,0.545454545454545,0.6213687240916,1,0.4,0.666666666666667,0.5,0.571428571428572,0.5,0.4,0.444444444444444,0.454545454545455,0.181818181818182,0.363636363636364,0.533333333333333,"ThomasAM_2018a",7,3,20
0.7,0.347826086956522,0.347547149940003,0.933260488822266,0.6,0.3822806016,1,0.5,0.833333333333333,0.666666666666667,0.714285714285714,0.666666666666667,0.5,0.571428571428572,0.4,0.2,0.3,0.666666666666667,"ThomasAM_2018a",7,2,20
0.727272727272727,0.459016393442623,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.8,0.666666666666667,0.666666666666667,0.8,0.666666666666667,0.8,0.727272727272727,0.454545454545455,0.363636363636364,0.545454545454545,0.733333333333333,"ThomasAM_2018a",7,1,20
0.9,0.8,0.554983882971805,0.997471421455538,0.5,0.0107421875,1,0.8,1,1,0.833333333333333,1,0.8,0.888888888888889,0.5,0.4,0.4,0.9,"ThomasAM_2018a",6,5,20
0.9,0.782608695652174,0.554983882971805,0.997471421455538,0.6,0.0463574016,1,0.75,1,1,0.857142857142857,1,0.75,0.857142857142857,0.4,0.3,0.3,0.875,"ThomasAM_2018a",6,4,20
0.636363636363636,0.266666666666667,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,1,0.6,0.666666666666667,0.6,0.666666666666667,0.6,0.6,0.6,0.454545454545455,0.272727272727273,0.454545454545455,0.633333333333333,"ThomasAM_2018a",6,3,20
0.8,0.583333333333333,0.443904537692359,0.974789273673167,0.6,0.1672897536,1,0.75,0.833333333333333,0.75,0.833333333333333,0.75,0.75,0.75,0.4,0.3,0.4,0.791666666666667,"ThomasAM_2018a",6,2,20
0.636363636363636,0.241379310344828,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.617075077451974,0.4,0.833333333333333,0.666666666666667,0.625,0.666666666666667,0.4,0.5,0.454545454545455,0.181818181818182,0.272727272727273,0.616666666666667,"ThomasAM_2018a",6,1,20
0.777777777777778,0.55,0.399906426283688,0.971855026522102,0.555555555555556,0.157491993150626,1,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.444444444444444,0.333333333333333,0.444444444444444,0.775,"ThomasAM_2018a",5,5,20
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",5,4,20
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",5,3,20
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",5,2,20
0.6,0,0.262378076606945,0.878447741880173,0.6,0.6331032576,0.133614402537715,0,1,NA,0.6,NA,0,NA,0.4,0,0,0.5,"ThomasAM_2018a",5,1,20
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",4,5,20
0.8,0.583333333333333,0.443904537692359,0.974789273673167,0.6,0.1672897536,1,0.75,0.833333333333333,0.75,0.833333333333333,0.75,0.75,0.75,0.4,0.3,0.4,0.791666666666667,"ThomasAM_2018a",4,4,20
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",4,3,20
0.8,0.583333333333333,0.443904537692359,0.974789273673167,0.6,0.1672897536,1,0.75,0.833333333333333,0.75,0.833333333333333,0.75,0.75,0.75,0.4,0.3,0.4,0.791666666666667,"ThomasAM_2018a",4,2,20
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",4,1,20
0.5,0,0.187086028447399,0.812913971552601,0.5,0.623046875,0.371093369522698,0.2,0.8,0.5,0.5,0.5,0.2,0.285714285714286,0.5,0.1,0.2,0.5,"ThomasAM_2018a",3,5,20
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018a",3,4,20
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",3,3,20
0.666666666666667,0.307692307692308,0.29929505620854,0.925145368580308,0.555555555555556,0.374310675654534,1,0.5,0.8,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.571428571428572,0.444444444444444,0.222222222222222,0.333333333333333,0.65,"ThomasAM_2018a",3,2,20
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",3,1,20
0.545454545454545,0.0350877192982455,0.233793597659345,0.832511905936293,0.545454545454545,0.6213687240916,0.371093369522698,0.2,0.833333333333333,0.5,0.555555555555556,0.5,0.2,0.285714285714286,0.454545454545455,0.0909090909090909,0.181818181818182,0.516666666666667,"ThomasAM_2018a",2,5,20
0.9,0.8,0.554983882971805,0.997471421455538,0.6,0.0463574016,1,1,0.833333333333333,0.8,1,0.8,1,0.888888888888889,0.4,0.4,0.5,0.916666666666667,"ThomasAM_2018a",2,4,20
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",2,3,20
0.9,0.8,0.554983882971805,0.997471421455538,0.6,0.0463574016,1,1,0.833333333333333,0.8,1,0.8,1,0.888888888888889,0.4,0.4,0.5,0.916666666666667,"ThomasAM_2018a",2,2,20
0.8,0.583333333333333,0.443904537692359,0.974789273673167,0.6,0.1672897536,1,0.75,0.833333333333333,0.75,0.833333333333333,0.75,0.75,0.75,0.4,0.3,0.4,0.791666666666667,"ThomasAM_2018a",2,1,20
0.6,0.166666666666667,0.262378076606945,0.878447741880173,0.6,0.6331032576,1,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.4,0.2,0.4,0.583333333333333,"ThomasAM_2018a",1,5,20
0.777777777777778,0.526315789473684,0.399906426283688,0.971855026522102,0.555555555555556,0.157491993150626,0.479500122186953,0.5,1,1,0.714285714285714,1,0.5,0.666666666666667,0.444444444444444,0.222222222222222,0.222222222222222,0.75,"ThomasAM_2018a",1,4,20
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",1,3,20
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",1,2,20
0.545454545454545,0,0.233793597659345,0.832511905936293,0.545454545454545,0.6213687240916,0.0736382701203028,0,1,NA,0.545454545454545,NA,0,NA,0.454545454545455,0,0,0.5,"ThomasAM_2018a",1,1,20
0.80952380952381,0.6,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.617075077451974,0.916666666666667,0.666666666666667,0.785714285714286,0.857142857142857,0.785714285714286,0.916666666666667,0.846153846153846,0.571428571428571,0.523809523809524,0.666666666666667,0.791666666666667,"FengQ_2015",10,5,20
0.826086956521739,0.629032258064516,0.612188110045203,0.950492354694207,0.565217391304348,0.00814838259334992,0.133614402537715,1,0.6,0.764705882352941,1,0.764705882352941,1,0.866666666666667,0.565217391304348,0.565217391304348,0.739130434782609,0.8,"FengQ_2015",10,4,20
0.761904761904762,0.520547945205479,0.528340172345379,0.917824124406977,0.571428571428571,0.058414594509122,1,0.75,0.777777777777778,0.818181818181818,0.7,0.818181818181818,0.75,0.782608695652174,0.571428571428571,0.428571428571429,0.523809523809524,0.763888888888889,"FengQ_2015",10,3,20
0.80952380952381,0.6,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.617075077451974,0.916666666666667,0.666666666666667,0.785714285714286,0.857142857142857,0.785714285714286,0.916666666666667,0.846153846153846,0.571428571428571,0.523809523809524,0.666666666666667,0.791666666666667,"FengQ_2015",10,2,20
0.714285714285714,0.432432432432432,0.478248881752886,0.887190596078059,0.571428571428571,0.134461292607544,0.683091398309609,0.666666666666667,0.777777777777778,0.8,0.636363636363636,0.8,0.666666666666667,0.727272727272727,0.571428571428571,0.380952380952381,0.476190476190476,0.722222222222222,"FengQ_2015",10,1,20
0.952380952380952,0.901408450704225,0.761840090063179,0.998795116551636,0.571428571428571,0.000131891190675807,1,1,0.888888888888889,0.923076923076923,1,0.923076923076923,1,0.96,0.571428571428571,0.571428571428571,0.619047619047619,0.944444444444444,"FengQ_2015",9,5,20
0.91304347826087,0.818897637795275,0.719620664090589,0.989290033962124,0.565217391304348,0.000336736199253413,0.479500122186953,1,0.8,0.866666666666667,1,0.866666666666667,1,0.928571428571429,0.565217391304348,0.565217391304348,0.652173913043478,0.9,"FengQ_2015",9,4,20
0.681818181818182,0.280373831775701,0.45127557242623,0.861353478446202,0.590909090909091,0.260774062182202,0.130570018115737,0.923076923076923,0.333333333333333,0.666666666666667,0.75,0.666666666666667,0.923076923076923,0.774193548387097,0.590909090909091,0.545454545454545,0.818181818181818,0.628205128205128,"FengQ_2015",9,3,20
0.952380952380952,0.901408450704225,0.761840090063179,0.998795116551636,0.571428571428571,0.000131891190675807,1,1,0.888888888888889,0.923076923076923,1,0.923076923076923,1,0.96,0.571428571428571,0.571428571428571,0.619047619047619,0.944444444444444,"FengQ_2015",9,2,20
0.857142857142857,0.704225352112676,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,1,0.916666666666667,0.777777777777778,0.846153846153846,0.875,0.846153846153846,0.916666666666667,0.88,0.571428571428571,0.523809523809524,0.619047619047619,0.847222222222222,"FengQ_2015",9,1,20
0.904761904761905,0.8,0.696225593086076,0.988250682115554,0.571428571428571,0.00106201936372534,0.479500122186953,1,0.777777777777778,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.571428571428571,0.571428571428571,0.666666666666667,0.888888888888889,"FengQ_2015",8,5,20
0.761904761904762,0.477611940298507,0.528340172345379,0.917824124406977,0.571428571428571,0.058414594509122,0.0736382701203028,1,0.444444444444444,0.705882352941176,1,0.705882352941177,1,0.827586206896552,0.571428571428571,0.571428571428571,0.80952380952381,0.722222222222222,"FengQ_2015",8,4,20
0.863636363636364,0.722689075630252,0.650877902742592,0.970944148871253,0.590909090909091,0.00600118520443321,1,0.846153846153846,0.888888888888889,0.916666666666667,0.8,0.916666666666667,0.846153846153846,0.88,0.590909090909091,0.5,0.545454545454545,0.867521367521368,"FengQ_2015",8,3,20
0.727272727272727,0.435897435897436,0.497778798733651,0.892710751629603,0.590909090909091,0.138485646793109,1,0.769230769230769,0.666666666666667,0.769230769230769,0.666666666666667,0.769230769230769,0.769230769230769,0.769230769230769,0.590909090909091,0.454545454545455,0.590909090909091,0.717948717948718,"FengQ_2015",8,2,20
0.863636363636364,0.702702702702703,0.650877902742592,0.970944148871253,0.590909090909091,0.00600118520443321,0.248213078989924,1,0.666666666666667,0.8125,1,0.8125,1,0.896551724137931,0.590909090909091,0.590909090909091,0.727272727272727,0.833333333333333,"FengQ_2015",8,1,20
0.857142857142857,0.704225352112676,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,1,0.916666666666667,0.777777777777778,0.846153846153846,0.875,0.846153846153846,0.916666666666667,0.88,0.571428571428571,0.523809523809524,0.619047619047619,0.847222222222222,"FengQ_2015",7,5,20
0.857142857142857,0.704225352112676,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,1,0.916666666666667,0.777777777777778,0.846153846153846,0.875,0.846153846153846,0.916666666666667,0.88,0.571428571428571,0.523809523809524,0.619047619047619,0.847222222222222,"FengQ_2015",7,4,20
0.857142857142857,0.704225352112676,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,1,0.916666666666667,0.777777777777778,0.846153846153846,0.875,0.846153846153846,0.916666666666667,0.88,0.571428571428571,0.523809523809524,0.619047619047619,0.847222222222222,"FengQ_2015",7,3,20
0.904761904761905,0.8,0.696225593086076,0.988250682115554,0.571428571428571,0.00106201936372534,0.479500122186953,1,0.777777777777778,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.571428571428571,0.571428571428571,0.666666666666667,0.888888888888889,"FengQ_2015",7,2,20
0.904761904761905,0.8,0.696225593086076,0.988250682115554,0.571428571428571,0.00106201936372534,0.479500122186953,1,0.777777777777778,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.571428571428571,0.571428571428571,0.666666666666667,0.888888888888889,"FengQ_2015",7,1,20
0.761904761904762,0.492753623188406,0.528340172345379,0.917824124406977,0.571428571428571,0.058414594509122,0.371093369522698,0.916666666666667,0.555555555555556,0.733333333333333,0.833333333333333,0.733333333333333,0.916666666666667,0.814814814814815,0.571428571428571,0.523809523809524,0.714285714285714,0.736111111111111,"FengQ_2015",6,5,20
0.909090909090909,0.811965811965812,0.708387258446067,0.988794413975849,0.590909090909091,0.00119419801327864,1,0.923076923076923,0.888888888888889,0.923076923076923,0.888888888888889,0.923076923076923,0.923076923076923,0.923076923076923,0.590909090909091,0.545454545454545,0.590909090909091,0.905982905982906,"FengQ_2015",6,4,20
0.857142857142857,0.704225352112676,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,1,0.916666666666667,0.777777777777778,0.846153846153846,0.875,0.846153846153846,0.916666666666667,0.88,0.571428571428571,0.523809523809524,0.619047619047619,0.847222222222222,"FengQ_2015",6,3,20
0.80952380952381,0.588235294117647,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.133614402537715,1,0.555555555555556,0.75,1,0.75,1,0.857142857142857,0.571428571428571,0.571428571428571,0.761904761904762,0.777777777777778,"FengQ_2015",6,2,20
0.818181818181818,0.620689655172414,0.597154216922129,0.948132700687563,0.545454545454545,0.00743562327649019,0.133614402537715,1,0.6,0.75,1,0.75,1,0.857142857142857,0.545454545454545,0.545454545454545,0.727272727272727,0.8,"FengQ_2015",6,1,20
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"FengQ_2015",5,5,20
0.727272727272727,0.45,0.497778798733651,0.892710751629603,0.545454545454545,0.0649507267560971,1,0.75,0.7,0.75,0.7,0.75,0.75,0.75,0.545454545454545,0.409090909090909,0.545454545454545,0.725,"FengQ_2015",5,4,20
0.818181818181818,0.623931623931624,0.597154216922129,0.948132700687563,0.590909090909091,0.0218087776984223,1,0.846153846153846,0.777777777777778,0.846153846153846,0.777777777777778,0.846153846153846,0.846153846153846,0.846153846153846,0.590909090909091,0.5,0.590909090909091,0.811965811965812,"FengQ_2015",5,3,20
0.863636363636364,0.717948717948718,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,0.248213078989924,1,0.7,0.8,1,0.8,1,0.888888888888889,0.545454545454545,0.545454545454545,0.681818181818182,0.85,"FengQ_2015",5,2,20
0.80952380952381,0.588235294117647,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.133614402537715,1,0.555555555555556,0.75,1,0.75,1,0.857142857142857,0.571428571428571,0.571428571428571,0.761904761904762,0.777777777777778,"FengQ_2015",5,1,20
0.857142857142857,0.695652173913043,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,0.248213078989924,1,0.666666666666667,0.8,1,0.8,1,0.888888888888889,0.571428571428571,0.571428571428571,0.714285714285714,0.833333333333333,"FengQ_2015",4,5,20
0.863636363636364,0.727272727272727,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,1,0.833333333333333,0.9,0.909090909090909,0.818181818181818,0.909090909090909,0.833333333333333,0.869565217391304,0.545454545454545,0.454545454545455,0.5,0.866666666666667,"FengQ_2015",4,4,20
0.80952380952381,0.588235294117647,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.133614402537715,1,0.555555555555556,0.75,1,0.75,1,0.857142857142857,0.571428571428571,0.571428571428571,0.761904761904762,0.777777777777778,"FengQ_2015",4,3,20
0.857142857142857,0.695652173913043,0.636576012983019,0.969511032378484,0.571428571428571,0.00548012818571063,0.248213078989924,1,0.666666666666667,0.8,1,0.8,1,0.888888888888889,0.571428571428571,0.571428571428571,0.714285714285714,0.833333333333333,"FengQ_2015",4,2,20
0.952380952380952,0.904109589041096,0.761840090063179,0.998795116551636,0.571428571428571,0.000131891190675807,1,0.916666666666667,1,1,0.9,1,0.916666666666667,0.956521739130435,0.571428571428571,0.523809523809524,0.523809523809524,0.958333333333333,"FengQ_2015",4,1,20
0.863636363636364,0.717948717948718,0.650877902742592,0.970944148871253,0.545454545454545,0.00173164607190107,0.248213078989924,1,0.7,0.8,1,0.8,1,0.888888888888889,0.545454545454545,0.545454545454545,0.681818181818182,0.85,"FengQ_2015",3,5,20
0.80952380952381,0.588235294117647,0.580933958816472,0.945536431821593,0.571428571428571,0.020391245459911,0.133614402537715,1,0.555555555555556,0.75,1,0.75,1,0.857142857142857,0.571428571428571,0.571428571428571,0.761904761904762,0.777777777777778,"FengQ_2015",3,4,20
0.909090909090909,0.813559322033898,0.708387258446067,0.988794413975849,0.545454545454545,0.000290641304425921,0.479500122186953,1,0.8,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.545454545454545,0.545454545454545,0.636363636363636,0.9,"FengQ_2015",3,3,20
0.904761904761905,0.805555555555556,0.696225593086076,0.988250682115554,0.571428571428571,0.00106201936372534,1,0.916666666666667,0.888888888888889,0.916666666666667,0.888888888888889,0.916666666666667,0.916666666666667,0.916666666666667,0.571428571428571,0.523809523809524,0.571428571428571,0.902777777777778,"FengQ_2015",3,2,20
0.826086956521739,0.637795275590551,0.612188110045203,0.950492354694207,0.565217391304348,0.00814838259334992,0.617075077451974,0.923076923076923,0.7,0.8,0.875,0.8,0.923076923076923,0.857142857142857,0.565217391304348,0.521739130434783,0.652173913043478,0.811538461538462,"FengQ_2015",3,1,20
0.863636363636364,0.722689075630252,0.650877902742592,0.970944148871253,0.590909090909091,0.00600118520443321,1,0.846153846153846,0.888888888888889,0.916666666666667,0.8,0.916666666666667,0.846153846153846,0.88,0.590909090909091,0.5,0.545454545454545,0.867521367521368,"FengQ_2015",2,5,20
0.904761904761905,0.805555555555556,0.696225593086076,0.988250682115554,0.571428571428571,0.00106201936372534,1,0.916666666666667,0.888888888888889,0.916666666666667,0.888888888888889,0.916666666666667,0.916666666666667,0.916666666666667,0.571428571428571,0.523809523809524,0.571428571428571,0.902777777777778,"FengQ_2015",2,4,20
0.818181818181818,0.610619469026549,0.597154216922129,0.948132700687563,0.590909090909091,0.0218087776984223,0.617075077451974,0.923076923076923,0.666666666666667,0.8,0.857142857142857,0.8,0.923076923076923,0.857142857142857,0.590909090909091,0.545454545454545,0.681818181818182,0.794871794871795,"FengQ_2015",2,3,20
0.636363636363636,0.228070175438596,0.406576668825647,0.828020562353668,0.545454545454545,0.262156684672695,0.077099871743542,0.916666666666667,0.3,0.611111111111111,0.75,0.611111111111111,0.916666666666667,0.733333333333333,0.545454545454545,0.5,0.818181818181818,0.608333333333333,"FengQ_2015",2,2,20
0.772727272727273,0.485981308411215,0.546296376337878,0.921793739648108,0.590909090909091,0.0612061620680566,0.0736382701203028,1,0.444444444444444,0.722222222222222,1,0.722222222222222,1,0.838709677419355,0.590909090909091,0.590909090909091,0.818181818181818,0.722222222222222,"FengQ_2015",2,1,20
0.782608695652174,0.530612244897959,0.562969273763186,0.925396592351196,0.565217391304348,0.026270639185271,0.0736382701203028,1,0.5,0.722222222222222,1,0.722222222222222,1,0.838709677419355,0.565217391304348,0.565217391304348,0.782608695652174,0.75,"FengQ_2015",1,5,20
0.727272727272727,0.421052631578947,0.497778798733651,0.892710751629603,0.545454545454545,0.0649507267560971,0.0412268333371636,1,0.4,0.666666666666667,1,0.666666666666667,1,0.8,0.545454545454545,0.545454545454545,0.818181818181818,0.7,"FengQ_2015",1,4,20
