"","Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Incre.aveRank.P","Enriched","Ctrlmean","CRCmean","log2FC","ID","Label","Shape"
"333","Eubacterium_siraeum",8547,1452,8550,1455,8548.5,1453.5,0.145485451454855,0.145335466453355,0.145185481451855,0.316328367163284,0.618958814177754,0.52248100189981,0.854764523547645,"N.S.","1.36770583333333","1.46787153846154",0.101967747285733,"","","B"
"334","Eubacterium_sp_3_1_31",2665,7327,2675,7337,2670,7332,0.733626637336266,0.733126687331267,0.732626737326267,0.87211692738011,1,0.920580154822356,0.266973302669733,"N.S.","0.0216277884615385","0.0175282371794872",-0.303205239713737,"","","B"
"335","Eubacterium_ventriosum",189,9813,189,9813,189,9813,0.981201879812019,0.981201879812019,0.981201879812019,0.997855942835702,1,0.997855942835702,0.0188981101889811,"Ctrl","0.400662147435897","0.281862916666667",-0.507392535542738,"","","B"
"336","Eubacterium_yurii",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"337","Exiguobacterium_unclassified",1,5028,4974,10001,2487.5,7514.5,1,0.751374862513749,0.502749725027497,0.693554173994365,1,0.920580154822356,0.248725127487251,"N.S.","4.32692307692308e-06","0",-Inf,"","","B"
"338","Facklamia_hominis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"339","Facklamia_unclassified",5010,2185,7817,4992,6413.5,3588.5,0.499150084991501,0.358814118588141,0.218478152184782,0.423517488676664,0.906134139061341,0.719528882766319,0.641285871412859,"N.S.","1.34935897435897e-05","1.34615384615385e-05",-0.00343090540026462,"","","B"
"340","Faecalibacterium_prausnitzii",50,9951,51,9952,50.5,9951.5,0.995100489951005,0.995050494950505,0.995000499950005,0.997976492448384,1,0.997988362723616,0.00504949505049495,"Ctrl","8.01736525641026","6.81972493589744",-0.233414650934443,"","","B"
"341","Filifactor_alocis",9825,1,10001,177,9913,89,0.0176982301769823,0.0088991100889911,9.99900009999e-05,0.000430495872568432,0.226834213130411,0.145419548954195,0.991200879912009,"Disease","0","0.00839439102564103",Inf,"","","B"
"342","Finegoldia_magna",7501,2418,7584,2501,7542.5,2459.5,0.25007499250075,0.245925407459254,0.241775822417758,0.451285700445499,0.780472710304727,0.579010136960988,0.754174582541746,"N.S.","0.000217115384615385","0.00049551282051282",1.19046042731805,"","","B"
"343","Flavonifractor_plautii",8971,1028,8974,1031,8972.5,1029.5,0.103089691030897,0.102939706029397,0.102789721027897,0.248841109155078,0.51009660938668,0.474356045408117,0.897160283971603,"N.S.","0.0384467948717949","0.0531134935897436",0.466215094658611,"","","B"
"344","Fretibacterium_fastidiosum",8794,829,9173,1208,8983.5,1018.5,0.120787921207879,0.101839816018398,0.0828917108289171,0.207913006608747,0.55670843172093,0.474356045408117,0.898260173982602,"N.S.","6.7051282051282e-05","0.000630737179487179",3.23370215444226,"","","B"
"345","Fusobacterium_gonidiaformans",9577,338,9664,425,9620.5,381.5,0.0424957504249575,0.0381461853814619,0.0337966203379662,0.103845171038452,0.332113527777657,0.2949151321427,0.961953804619538,"Disease","0.00347096153846154","0.00738176282051282",1.08863000503387,"","","B"
"346","Fusobacterium_mortiferum",9720,277,9725,282,9722.5,279.5,0.0281971802819718,0.0279472052794721,0.0276972302769723,0.0877282315821281,0.285546093277996,0.267920541279205,0.972152784721528,"Disease","0.0823033333333333","0.136847115384615",0.733542257356873,"","","B"
"347","Fusobacterium_necrophorum",9880,37,9965,122,9922.5,79.5,0.0121987801219878,0.00794920507949205,0.0036996300369963,0.0144567065032627,0.199339156993392,0.14288696130387,0.992150784921508,"Disease","4.13461538461538e-06","0.0170302564102564",12.0080594047277,"","","B"
"348","Fusobacterium_nucleatum",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.00177317307692308","0.0409565705128205",4.5296896490721,"Fusobacterium_nucleatum","","A"
"349","Fusobacterium_periodonticum",9327,651,9351,675,9339,663,0.0674932506749325,0.0662933706629337,0.0650934906509349,0.170189890101899,0.401054935828731,0.375314437060231,0.933806619338066,"N.S.","0.000578910256410256","0.000936923076923077",0.694590888212388,"","","B"
"350","Fusobacterium_sp_oral_taxon_370",5062,1,10001,4940,7531.5,2470.5,0.493950604939506,0.247025297470253,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.753074692530747,"N.S.","0","0.0108102243589744",Inf,"","","B"
"351","Fusobacterium_ulcerans",8044,1905,8097,1958,8070.5,1931.5,0.195780421957804,0.193130686931307,0.19048095190481,0.38907898982829,0.694491634580384,0.579010136960988,0.806969303069693,"N.S.","0.0209272435897436","0.0104707051282051",-0.999023700136102,"","","B"
"352","Fusobacterium_varium",9979,20,9982,23,9980.5,21.5,0.0022997700229977,0.00214978502149785,0.001999800019998,0.00803271628144448,0.0787397450731117,0.0702588832025888,0.997950204979502,"Disease","0.000420801282051282","0.0448546153846154",6.73597353079938,"","Fusobacterium_varium","B"
"353","Gardnerella_vaginalis",3693,6052,3950,6309,3821.5,6180.5,0.630836916308369,0.617988201179882,0.605139486051395,0.792523297761299,1,0.905049045876662,0.382111788821118,"N.S.","0.000134839743589744","0.00015224358974359",0.175135695336881,"","","B"
"354","Gemella_bergeri",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0.00145201923076923",Inf,"","","B"
"355","Gemella_haemolysans",8596,1400,8602,1406,8599,1403,0.140585941405859,0.14028597140286,0.13998600139986,0.308742131921777,0.612613890126139,0.52248100189981,0.85981401859814,"N.S.","0.00100041666666667","0.00284830128205128",1.50950075922015,"","","B"
"356","Gemella_morbillorum",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.00238288461538462","0.0550718269230769",4.53053346866584,"Gemella_morbillorum","","A"
"357","Gemella_sanguinis",1737,8265,1737,8265,1737,8265,0.826417358264174,0.826417358264174,0.826417358264174,0.936283665568124,1,0.961451130527973,0.173682631736826,"N.S.","0.00569647435897436","0.00914266025641026",0.682544722000758,"","","B"
"358","Gemella_unclassified",6777,3214,6788,3225,6782.5,3219.5,0.322467753224678,0.321917808219178,0.321367863213679,0.551464185323711,0.834008325786126,0.665111793418359,0.678182181781822,"N.S.","0.000576634615384615","0.000684487179487179",0.247366075477572,"","","B"
"359","Gordonibacter_pamelaeae",468,9533,469,9534,468.5,9533.5,0.953304669533047,0.953254674532547,0.953204679532047,0.991829471177339,1,0.995856292454934,0.0468453154684532,"Ctrl","0.03185125","0.0238171794871795",-0.419347417677096,"","","B"
"360","Granulicatella_adiacens",9983,18,9984,19,9983.5,18.5,0.0018998100189981,0.00184981501849815,0.0017998200179982,0.00731113329345032,0.0718928107189281,0.0700008946473774,0.998250174982502,"Disease","0.00254435897435897","0.00999423076923077",1.97379330105801,"","Granulicatella_adiacens","B"
"361","Granulicatella_elegans",5544,4301,5701,4458,5622.5,4379.5,0.445755424457554,0.437906209379062,0.43005699430057,0.691747156380559,0.906134139061341,0.77319558366744,0.562193780621938,"N.S.","0.000296602564102564","0.000687051282051282",1.211886717146,"","","B"
"362","Granulicatella_unclassified",1630,8371,1631,8372,1630.5,8371.5,0.837116288371163,0.837066293370663,0.837016298370163,0.936283665568124,1,0.962111855907061,0.163033696630337,"N.S.","0.00621298076923077","0.00630448717948718",0.0210934346410205,"","","B"
"363","Granulicella_unclassified",5490,4475,5527,4512,5508.5,4493.5,0.451154884511549,0.449305069493051,0.447455254474553,0.693554173994365,0.906134139061341,0.77319558366744,0.550794920507949,"N.S.","0.000297115384615385","0.000282820512820513",-0.0711365479215114,"","","B"
"364","Haemophilus_haemolyticus",8818,1128,8874,1184,8846,1156,0.118388161183882,0.115588441155884,0.112788721127887,0.258264619397933,0.549168308975554,0.503685389036854,0.884511548845116,"N.S.","6.48717948717949e-05","0.00147826923076923",4.51017387915274,"","","B"
"365","Haemophilus_influenzae",9267,490,9512,735,9389.5,612.5,0.0734926507349265,0.0612438756124388,0.048995100489951,0.138146969616764,0.422798196370839,0.352274772522748,0.938856114388561,"N.S.","1.58012820512821e-05","0.00114705128205128",6.18174446466529,"","","B"
"366","Haemophilus_parahaemolyticus",1,5039,4963,10001,2482,7520,1,0.751924807519248,0.503849615038496,0.693554173994365,1,0.920580154822356,0.248175182481752,"N.S.","1.57371794871795e-05","0",-Inf,"","","B"
"367","Haemophilus_parainfluenzae",970,9031,971,9032,970.5,9031.5,0.903109689031097,0.903059694030597,0.903009699030097,0.971733274433751,1,0.983787757587878,0.097040295970403,"N.S.","0.228698846153846","0.152369551282051",-0.585874455833829,"","","B"
"368","Haemophilus_paraphrohaemolyticus",5086,3864,6138,4916,5612,4390,0.491550844915508,0.438956104389561,0.386361363863614,0.641085546617752,0.906134139061341,0.77319558366744,0.561143885611439,"N.S.","0.000226282051282051","0.00137108974358974",2.59912894514372,"","","B"
"369","Haemophilus_pittmaniae",2565,7214,2788,7437,2676.5,7325.5,0.743625637436256,0.732476752324767,0.721327867213279,0.868354733808756,1,0.920580154822356,0.267623237676232,"N.S.","0.000948621794871795","0.000995128205128205",0.0690493888840074,"","","B"
"370","Haemophilus_sputorum",266,9707,295,9736,280.5,9721.5,0.973502649735027,0.972052794720528,0.970602939706029,0.994244893692449,1,0.997077500227185,0.028047195280472,"Ctrl","0.000759262820512821","0.000184711538461538",-2.03932537355133,"","","B"
"371","Hafnia_alvei",2709,7159,2843,7293,2776,7226,0.729227077292271,0.722527747225277,0.715828417158284,0.868354733808756,1,0.920580154822356,0.277572242775722,"N.S.","0.000938589743589744","0.000264134615384615",-1.82922131339968,"","","B"
"372","Halomonas_unclassified",2264,4903,5099,7738,3681.5,6320.5,0.773722627737226,0.631986801319868,0.49025097490251,0.693554173994365,1,0.905049045876662,0.368113188681132,"N.S.","3.11538461538462e-05","1.52564102564103e-05",-1.02999474029784,"","","B"
"373","Helicobacter_cinaedi",2164,5101,4901,7838,3532.5,6469.5,0.783721627837216,0.646885311468853,0.51004899510049,0.694555355070554,1,0.906648224066482,0.353214678532147,"N.S.","0.00465211538461538","0",-Inf,"","","B"
"374","Helicobacter_pullorum",1,5069,4933,10001,2467,7535,1,0.753424657534247,0.506849315068493,0.693554173994365,1,0.920580154822356,0.246675332466753,"N.S.","3.52884615384615e-05","0",-Inf,"","","B"
"375","Helicobacter_pylori",4980,1,10001,5022,7490.5,2511.5,0.502149785021498,0.251124887511249,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748975102489751,"N.S.","0","2.30769230769231e-06",Inf,"","","B"
"376","Holdemania_filiformis",9014,987,9015,988,9014.5,987.5,0.0987901209879012,0.0987401259874013,0.0986901309869013,0.240536285354515,0.493264562432646,0.464014056110729,0.901359864013599,"N.S.","0.0356861217948718","0.0466609615384615",0.386852912740641,"","","B"
"377","Holdemania_sp_AP2",8073,1880,8122,1929,8097.5,1904.5,0.192880711928807,0.19043095690431,0.187981201879812,0.385066906414772,0.689956377496579,0.579010136960988,0.80966903309669,"N.S.","0.00937753205128205","0.0131531730769231",0.488130683887225,"","","B"
"378","Holdemania_unclassified",1658,8338,1664,8344,1661,8341,0.834316568343166,0.834016598340166,0.833716628337166,0.936283665568124,1,0.961451130527973,0.166083391660834,"N.S.","0.0103852884615385","0.00730689102564103",-0.507211692620632,"","","B"
"379","Jonquetella_anthropi",7163,1,10001,2839,8582,1420,0.283871612838716,0.141985801419858,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.858114188581142,"N.S.","0","0.000227692307692308",Inf,"","","B"
"380","Jonquetella_unclassified",4955,1,10001,5047,7478,2524,0.504649535046495,0.252374762523748,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.747725227477252,"N.S.","0","1.42948717948718e-05",Inf,"","","B"
"381","Kingella_oralis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"382","Kingella_unclassified",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"383","Klebsiella_oxytoca",9406,586,9416,596,9411,591,0.0595940405959404,0.0590940905909409,0.0585941405859414,0.157198459258552,0.374825765286719,0.34885691758693,0.941005899410059,"N.S.","0.00971230769230769","0.125660032051282",3.69356791510304,"","","B"
"384","Klebsiella_pneumoniae",7685,2309,7693,2317,7689,2313,0.231676832316768,0.231276872312769,0.230876912308769,0.435873690117899,0.760619371852769,0.579010136960988,0.768823117688231,"N.S.","0.146519358974359","0.187581538461538",0.356426552265209,"","","B"
"385","Klebsiella_sp_MS_92_3",7152,1,10001,2850,8576.5,1425.5,0.284971502849715,0.142535746425357,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.857564243575642,"N.S.","0","0.0109009615384615",Inf,"","","B"
"386","Klebsiella_unclassified",9923,79,9923,79,9923,79,0.0078992100789921,0.0078992100789921,0.0078992100789921,0.029427627185468,0.152553037379189,0.14288696130387,0.992200779922008,"Disease","0.00455871794871795","0.0494133012820513",3.43819938840181,"","","B"
"387","Klebsiella_variicola",1957,6688,3314,8045,2635.5,7366.5,0.804419558044196,0.736576342365763,0.668733126687331,0.840544691175482,1,0.920580154822356,0.263523647635237,"N.S.","4.96153846153846e-05","1.94871794871795e-05",-1.34826224270082,"","","B"
"388","Lachnoanaerobaculum_saburreum",5003,1,10001,4999,7502,2500,0.4998500149985,0.24997500249975,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75012498750125,"N.S.","0","1.13782051282051e-05",Inf,"","","B"
"389","Lachnospiraceae_bacterium_1_1_57FAA",532,9470,532,9470,532,9470,0.946905309469053,0.946905309469053,0.946905309469053,0.991829471177339,1,0.995856292454934,0.0531946805319468,"N.S.","0.515517916666667","0.474536858974359",-0.11950241800696,"","","B"
"390","Lachnospiraceae_bacterium_1_4_56FAA",7156,2842,7160,2846,7158,2844,0.284571542845715,0.284371562843716,0.284171582841716,0.50574101005741,0.780472710304727,0.617713455240579,0.715728427157284,"N.S.","0.0296525","0.0523979487179487",0.821356590638524,"","","B"
"391","Lachnospiraceae_bacterium_2_1_46FAA",7594,1990,8012,2408,7803,2199,0.240775922407759,0.21987801219878,0.198980101989801,0.401872734074907,0.776313400050129,0.579010136960988,0.78022197780222,"N.S.","0.00253564102564103","0.0163762820512821",2.69118543482419,"","","B"
"392","Lachnospiraceae_bacterium_2_1_58FAA",9433,568,9434,569,9433.5,568.5,0.0568943105689431,0.0568443155684432,0.0567943205679432,0.153515475520117,0.368531615306938,0.347888092546678,0.943255674432557,"N.S.","0.0470210576923077","0.104098782051282",1.14657429283122,"","","B"
"393","Lachnospiraceae_bacterium_3_1_46FAA",9504,498,9504,498,9504,498,0.0497950204979502,0.0497950204979502,0.0497950204979502,0.139309804428117,0.351401308467284,0.333081370762006,0.95030496950305,"Disease","0.106123717948718","0.151182756410256",0.510546473072481,"","","B"
"394","Lachnospiraceae_bacterium_3_1_57FAA_CT1",9863,139,9863,139,9863,139,0.0138986101389861,0.0138986101389861,0.0138986101389861,0.0489857876957402,0.19986201379862,0.195943150782961,0.986201379862014,"Disease","0.0412457692307692","0.0711525320512821",0.786668954713654,"","","B"
"395","Lachnospiraceae_bacterium_4_1_37FAA",5834,4101,5901,4168,5867.5,4134.5,0.416758324167583,0.413408659134087,0.41005899410059,0.66553592947703,0.906134139061341,0.77319558366744,0.586691330866913,"N.S.","0.000604839743589744","0.0012886858974359",1.09127581974934,"","","B"
"396","Lachnospiraceae_bacterium_5_1_57FAA",9753,249,9753,249,9753,249,0.0248975102489751,0.0248975102489751,0.0248975102489751,0.0817411409543977,0.276678392766784,0.263254556897251,0.975202479752025,"Disease","0.0117483333333333","0.0138714423076923",0.239661697542264,"","","B"
"397","Lachnospiraceae_bacterium_5_1_63FAA",676,9326,676,9326,676,9326,0.932506749325067,0.932506749325067,0.932506749325067,0.987257450725516,1,0.990222732888953,0.0675932406759324,"N.S.","0.202876762820513","0.147531987179487",-0.45957584395363,"","","B"
"398","Lachnospiraceae_bacterium_6_1_63FAA",1200,8759,1243,8802,1221.5,8780.5,0.88011198880112,0.877962203779622,0.875812418758124,0.956970767263183,1,0.969119499093035,0.122137786221378,"N.S.","0.00249483974358974","0.000865384615384615",-1.52753376861491,"","","B"
"399","Lachnospiraceae_bacterium_7_1_58FAA",9728,274,9728,274,9728,274,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0871620802521518,0.281409001956947,0.266197704553869,0.972702729727027,"Disease","0.0376491666666667","0.0569371153846154",0.596751471028941,"","","B"
"400","Lachnospiraceae_bacterium_8_1_57FAA",95,9904,98,9907,96.5,9905.5,0.990600939906009,0.99045095490451,0.99030096990301,0.997976492448384,1,0.997988362723616,0.00964903509649035,"Ctrl","0.074303108974359","0.0257482051282051",-1.52895070943222,"","","B"
"401","Lachnospiraceae_bacterium_9_1_43BFAA",9407,589,9413,595,9410,592,0.0594940505949405,0.0591940805919408,0.0588941105889411,0.157415856927318,0.374825765286719,0.34885691758693,0.940905909409059,"N.S.","0.0064763141025641","0.00475483974358974",-0.445776240816592,"","","B"
"402","Lachnospiraceae_bacterium_ICM7",8079,1485,8517,1923,8298,1704,0.192280771922808,0.17038296170383,0.148485151484852,0.320603074827652,0.689956377496579,0.575142485751425,0.82971702829717,"N.S.","1.88782051282051e-05","0.000177147435897436",3.2301570733837,"","","B"
"403","Lachnospiraceae_bacterium_oral_taxon_082",8169,1115,8887,1833,8528,1474,0.183281671832817,0.147385261473853,0.111488851114889,0.258264619397933,0.678741869402803,0.527213945272139,0.852714728527147,"N.S.","6.12179487179487e-06","4.83333333333333e-05",2.98099188523291,"","","B"
"404","Lachnospiraceae_oral_taxon_107",4921,1,10001,5081,7461,2541,0.508049195080492,0.254074592540746,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.746025397460254,"N.S.","0","1.30128205128205e-05",Inf,"","","B"
"405","Lactobacillus_acidophilus",4514,4458,5544,5488,5029,4973,0.548745125487451,0.497250274972503,0.445755424457554,0.693554173994365,0.964664413754224,0.77319558366744,0.502849715028497,"N.S.","0.000611410256410256","0.00224644230769231",1.87742935281464,"","","B"
"406","Lactobacillus_amylovorus",2511,7200,2802,7491,2656.5,7345.5,0.749025097490251,0.734476552344765,0.71992800719928,0.868354733808756,1,0.920580154822356,0.265623437656234,"N.S.","0.0313859935897436","0.00472173076923077",-2.73273319393281,"","","B"
"407","Lactobacillus_animalis",1,8870,1132,10001,566.5,9435.5,1,0.943455654434557,0.886911308869113,0.963276784104067,1,0.995856292454934,0.0566443355664434,"N.S.","0.000854551282051282","0",-Inf,"","","B"
"408","Lactobacillus_antri",5842,3188,6814,4160,6328,3674,0.415958404159584,0.367363263673633,0.318768123187681,0.55048859622431,0.906134139061341,0.721678105413502,0.632736726327367,"N.S.","3.06730769230769e-05","3.95512820512821e-05",0.366751564663395,"","","B"
"409","Lactobacillus_brevis",2785,5898,4104,7217,3444.5,6557.5,0.721627837216278,0.655684431556844,0.58974102589741,0.781685367374865,1,0.910110243801875,0.344415558444156,"N.S.","0.000139647435897436","8.13141025641026e-05",-0.780211593851229,"","","B"
"410","Lactobacillus_buchneri",1,4914,5088,10001,2544.5,7457.5,1,0.745675432456754,0.491350864913509,0.693554173994365,1,0.920580154822356,0.254424557544246,"N.S.","0.000428653846153846","0",-Inf,"","","B"
"411","Lactobacillus_casei_paracasei",663,9338,664,9339,663.5,9338.5,0.933806619338066,0.933756624337566,0.933706629337066,0.987257450725516,1,0.990222732888953,0.0663433656634337,"N.S.","0.0210184935897436","0.00872227564102564",-1.26888278578757,"","","B"
"412","Lactobacillus_crispatus",9549,410,9592,453,9570.5,431.5,0.0452954704529547,0.0431456854314569,0.040995900409959,0.119336244513201,0.339244200579942,0.309068602943627,0.956954304569543,"Disease","0.000283878205128205","0.00575769230769231",4.34214669813809,"","","B"
"413","Lactobacillus_curvatus",6437,3499,6503,3565,6470,3532,0.356464353564644,0.353164683531647,0.34986501349865,0.589116966523488,0.902457289482319,0.717303410901848,0.646935306469353,"N.S.","0.00120214743589744","0.00905836538461538",2.91363688966301,"","","B"
"414","Lactobacillus_delbrueckii",1621,8374,1628,8381,1624.5,8377.5,0.838016198380162,0.837666233376662,0.837316268373163,0.936283665568124,1,0.962111855907061,0.162433756624338,"N.S.","0.0300885576923077","0.00468557692307692",-2.68291635285748,"","","B"
"415","Lactobacillus_farciminis",1,7210,2792,10001,1396.5,8605.5,1,0.86046395360464,0.720927907209279,0.868354733808756,1,0.965035589464309,0.13963603639636,"N.S.","4.58333333333333e-05","0",-Inf,"","","B"
"416","Lactobacillus_fermentum",2105,7874,2128,7897,2116.5,7885.5,0.78962103789621,0.788471152884711,0.787321267873213,0.914513718256607,1,0.940150512311953,0.211628837116288,"N.S.","0.0810112820512821","0.00771967948717949",-3.39150998448528,"","","B"
"417","Lactobacillus_gasseri",8245,1748,8254,1757,8249.5,1752.5,0.175682431756824,0.175232476752325,0.174782521747825,0.367452143674521,0.667089606828791,0.579010136960988,0.824867513248675,"N.S.","0.0156884935897436","0.0205353205128205",0.388400633626776,"","","B"
"418","Lactobacillus_gastricus",5005,1,10001,4997,7503,2499,0.4996500349965,0.24987501249875,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75022497750225,"N.S.","0","1.34294871794872e-05",Inf,"","","B"
"419","Lactobacillus_helveticus",2248,4975,5027,7754,3637.5,6364.5,0.775322467753225,0.636386361363864,0.497450254974503,0.693554173994365,1,0.905049045876662,0.363713628637136,"N.S.","4.7275641025641e-05","1.21794871794872e-06",-5.27857172569298,"","","B"
"420","Lactobacillus_iners",3709,4969,5033,6293,4371,5631,0.629237076292371,0.563043695630437,0.496850314968503,0.693554173994365,1,0.852800088412211,0.437056294370563,"N.S.","0.000723205128205128","0.000154551282051282",-2.22631928600234,"","","B"
"421","Lactobacillus_jensenii",4999,1,10001,5003,7500,2502,0.5002499750025,0.25017498250175,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74992500749925,"N.S.","0","6.37820512820513e-06",Inf,"","","B"
"422","Lactobacillus_johnsonii",4976,3946,6056,5026,5516,4486,0.502549745025497,0.448555144485551,0.394560543945605,0.644747797947478,0.906134139061341,0.77319558366744,0.551544845515448,"N.S.","0.000748910256410256","0.000503557692307692",-0.572635771249696,"","","B"
"423","Lactobacillus_kefiranofaciens",3802,3945,6057,6200,4929.5,5072.5,0.61993800619938,0.507199280071993,0.394460553944606,0.644747797947478,1,0.779606868372992,0.492900709929007,"N.S.","0.00232490384615385","0.000751794871794872",-1.62876007068272,"","","B"
"424","Lactobacillus_mucosae",7620,2316,7686,2382,7653,2349,0.238176182381762,0.234876512348765,0.231576842315768,0.435873690117899,0.774880882952429,0.579010136960988,0.765223477652235,"N.S.","0.00583342948717949","0.0155704166666667",1.41639134983953,"","","B"
"425","Lactobacillus_murinus",5033,1,10001,4969,7517,2485,0.496850314968503,0.248475152484752,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751624837516248,"N.S.","0","3.49038461538462e-05",Inf,"","","B"
"426","Lactobacillus_oris",5499,4349,5653,4503,5576,4426,0.45025497450255,0.442555744425557,0.434856514348565,0.693554173994365,0.906134139061341,0.77319558366744,0.557544245575442,"N.S.","0.00465682692307692","0.0105598717948718",1.18117315069044,"","","B"
"427","Lactobacillus_otakiensis",1,7194,2808,10001,1404.5,8597.5,1,0.85966403359664,0.719328067193281,0.868354733808756,1,0.965035589464309,0.14043595640436,"N.S.","3.50961538461538e-05","0",-Inf,"","","B"
"428","Lactobacillus_parafarraginis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"429","Lactobacillus_pentosus",5054,1,10001,4948,7527.5,2474.5,0.494750524947505,0.247425257474253,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.752674732526747,"N.S.","0","5.19230769230769e-06",Inf,"","","B"
"430","Lactobacillus_plantarum",1289,8668,1334,8713,1311.5,8690.5,0.871212878712129,0.868963103689631,0.866713328667133,0.951399821849876,1,0.967158624694806,0.131136886311369,"N.S.","0.00813432692307692","0.00559160256410256",-0.540761153154163,"","","B"
"431","Lactobacillus_reuteri",9587,393,9609,415,9598,404,0.0414958504149585,0.0403959604039596,0.0392960703929607,0.116089210751056,0.332113527777657,0.302548911775489,0.95970402959704,"Disease","0.0133490384615385","0.0214005448717949",0.680911701497277,"","","B"
"432","Lactobacillus_rhamnosus",8598,1381,8621,1404,8609.5,1392.5,0.14038596140386,0.139236076392361,0.138086191380862,0.306432011119876,0.612613890126139,0.52248100189981,0.860863913608639,"N.S.","0.00251839743589744","0.0156608333333333",2.63658310015947,"","","B"
"433","Lactobacillus_ruminis",513,9428,574,9489,543.5,9458.5,0.948805119488051,0.945755424457554,0.942705729427057,0.991829471177339,1,0.995856292454934,0.0543445655434457,"N.S.","0.0457172756410256","0.00441628205128205",-3.37183521415387,"","","B"
"434","Lactobacillus_saerimneri",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"435","Lactobacillus_sakei",1285,8699,1303,8717,1294,8708,0.871612838716128,0.870712928707129,0.86981301869813,0.953346890920664,1,0.967608339629716,0.129387061293871,"N.S.","0.00560096153846154","0.0014136858974359",-1.98621291366505,"","","B"
"436","Lactobacillus_salivarius",9683,318,9684,319,9683.5,318.5,0.0318968103189681,0.0318468153184682,0.0317968203179682,0.0985427319337032,0.301760613412343,0.289846331822514,0.968253174682532,"Disease","0.0332834935897436","0.0265566987179487",-0.325731057997566,"","","B"
"437","Lactobacillus_sanfranciscensis",7844,2076,7926,2158,7885,2117,0.215778422157784,0.211678832116788,0.207579242075792,0.412887164322242,0.744382977970146,0.579010136960988,0.788421157884212,"N.S.","0.000881570512820513","0.00147458333333333",0.742159482033629,"","","B"
"438","Lactobacillus_sp_7_1_47FAA",2179,4986,5016,7823,3597.5,6404.5,0.782221777822218,0.64038596140386,0.498550144985501,0.693554173994365,1,0.905049045876662,0.35971402859714,"N.S.","0.000771282051282051","7.51282051282051e-05",-3.35983199725539,"","","B"
"439","Lactobacillus_ultunensis",1,4984,5018,10001,2509.5,7492.5,1,0.749175082491751,0.498350164983502,0.693554173994365,1,0.920580154822356,0.250924907509249,"N.S.","1.58974358974359e-05","0",-Inf,"","","B"
"440","Lactobacillus_vaginalis",5084,4796,5206,4918,5145,4857,0.491750824917508,0.485651434856514,0.47955204479552,0.693554173994365,0.906134139061341,0.77319558366744,0.514448555144486,"N.S.","0.0064825","0.00978528846153846",0.594064079757865,"","","B"
"441","Lactobacillus_versmoldensis",1,8337,1665,10001,833,9169,1,0.916808319168083,0.833616638336166,0.936283665568124,1,0.985329120301722,0.0832916708329167,"N.S.","3.17948717948718e-05","0",-Inf,"","","B"
